client_id,age,weight,gender,height,fitness_level,goal,workout_plan,nutrition_plan,health_tips
25,24.0,51.0,female,188.0,beginner,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Stay hydrated', 'Maintain a balanced diet', 'Limit sugar intake']"
26,48.0,80.0,male,185.0,intermediate,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Stay hydrated', 'Get at least 7 hours of sleep', 'Limit sugar intake']"
27,29.0,85.0,male,178.0,advanced,muscle_gain,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Maintain a balanced diet', 'Limit sugar intake', 'Get at least 7 hours of sleep']"
28,51.0,74.0,female,179.0,intermediate,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Practice mindfulness', 'Limit sugar intake', 'Stay hydrated']"
29,24.0,77.0,female,192.0,advanced,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Practice mindfulness', 'Maintain a balanced diet', 'Stay hydrated']"
30,20.0,55.0,female,151.0,intermediate,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Maintain a balanced diet', 'Get at least 7 hours of sleep', 'Stay hydrated']"
31,27.0,69.0,female,152.0,beginner,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Get at least 7 hours of sleep', 'Stay hydrated', 'Avoid processed foods']"
32,39.0,62.0,male,157.0,advanced,weight_loss,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Stay hydrated', 'Avoid processed foods', 'Limit sugar intake']"
33,31.0,51.0,female,179.0,intermediate,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Practice mindfulness', 'Avoid processed foods', 'Maintain a balanced diet']"
34,57.0,100.0,male,156.0,intermediate,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Get at least 7 hours of sleep', 'Practice mindfulness', 'Limit sugar intake']"
35,20.0,86.0,male,158.0,beginner,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Stay hydrated', 'Maintain a balanced diet', 'Avoid processed foods']"
36,32.0,118.0,female,174.0,intermediate,maintain_fitness,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Get at least 7 hours of sleep', 'Stay hydrated', 'Avoid processed foods']"
37,59.0,107.0,female,197.0,intermediate,maintain_fitness,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Get at least 7 hours of sleep', 'Practice mindfulness']"
38,44.0,101.0,female,194.0,intermediate,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Get at least 7 hours of sleep', 'Maintain a balanced diet']"
39,64.0,109.0,male,170.0,advanced,muscle_gain,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Maintain a balanced diet', 'Get at least 7 hours of sleep', 'Avoid processed foods']"
